Timestamp,Name,Symbol,RealTimePrice,MarketCap,Volume,PercentChange24h,CirculatingSupply,High24h,Low24h,AllTimeHigh,AllTimeLow
2024-01-11 10:15:50,VeChain,vet,0.03241462,2362075642.0,83837874.0,7.51277,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:15:53,Maker,mkr,2051.55,1888294161.0,202574794.0,7.12748,920112.336426501,2062.7,1915.05,6292.31,168.36
2024-01-11 10:15:57,Cronos,cro,0.092452,2449138788.0,16291605.0,3.28242,26471553240.9288,0.093886,0.085329,0.965407,0.0121196
2024-01-11 10:15:59,Dash,dash,30.04,349019784.0,59626438.0,9.51312,11619627.3449278,30.12,27.08,1493.59,0.213899
2024-01-11 10:17:07,Tezos,xtz,0.96536,865542229.0,45381525.0,8.22356,897818382.524743,0.967911,0.862532,9.12,0.350476
2024-01-11 10:17:11,NEO,neo,12.57,885922362.0,60770418.0,8.10734,70530000.0,12.79,11.23,198.38,0.078349
2024-01-11 10:17:16,NEM,xem,0.03570928,321155478.0,11695193.0,7.15104,8999999999.0,0.03609516,0.0324062,1.87,8.482e-05
2024-01-11 10:17:19,Cosmos Hub,atom,10.52,4023635886.0,248340935.0,7.12098,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 10:17:22,VeChain,vet,0.03241976,2362075642.0,83896076.0,7.52983,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:18:24,Cosmos Hub,atom,10.53,4023635886.0,240496061.0,7.18287,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 10:18:25,VeChain,vet,0.03242346,2362075642.0,83907640.0,7.54209,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:18:27,Maker,mkr,2053.11,1888294161.0,202661834.0,6.70884,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 10:19:29,Bitcoin SV,bsv,92.48,1792543079.0,173251768.0,-0.93791,19603631.25,96.98,87.74,489.75,21.43
2024-01-11 10:19:31,EOS,eos,0.763902,867928574.0,171887909.0,6.7624,1134909271.7055,0.768212,0.69866,22.71,0.5024
2024-01-11 10:19:32,Monero,xmr,150.96,2737133042.0,121793631.0,2.74452,18147820.3764146,151.3,145.89,542.33,0.216177
2024-01-11 10:19:34,TRON,trx,0.105487,9310710347.0,507949343.0,1.75487,88260365528.3227,0.106245,0.102919,0.231673,0.00180434
2024-01-11 10:20:37,Cardano,ada,0.57886,20328429647.0,1171429632.0,11.74735,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 10:20:38,Polkadot,dot,8.22,10844421726.0,524703017.0,14.82493,1317722633.82286,8.29,6.87,54.98,2.7
2024-01-11 10:20:41,Bitcoin Cash,bch,258.02,5060326438.0,312306804.0,5.08377,19610556.1466508,259.84,236.09,3785.82,76.93
2024-01-11 10:20:43,Stellar,xlm,0.122248,3457290227.0,133845132.0,4.95738,28274618223.4034,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:21:45,Cosmos Hub,atom,10.52,4023635886.0,239839988.0,7.01667,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 10:21:47,VeChain,vet,0.03241182,2357292275.0,83885642.0,7.5035,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:21:49,Maker,mkr,2052.24,1888294161.0,202408231.0,6.63267,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 10:21:52,Cronos,cro,0.092579,2449138788.0,16332545.0,3.42367,26471553240.9288,0.093886,0.085329,0.965407,0.0121196
2024-01-11 10:22:55,NEO,neo,12.57,885922362.0,59773724.0,8.00873,70530000.0,12.79,11.23,198.38,0.078349
2024-01-11 10:22:58,NEM,xem,0.03565827,321155478.0,11702548.0,6.90008,8999999999.0,0.03609516,0.0324062,1.87,8.482e-05
2024-01-11 10:23:00,Cosmos Hub,atom,10.52,4021570069.0,236449961.0,6.93678,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 10:23:02,VeChain,vet,0.03238885,2357292275.0,83829113.0,7.33183,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:23:04,Maker,mkr,2050.53,1888294161.0,202221346.0,6.54376,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 10:30:24,Bitcoin,btc,46433.0,910213614351.0,41115361573.0,1.04711,19595231.0,47599.0,44591.0,69045.0,67.81
2024-01-11 10:30:25,Ethereum,eth,2614.06,313677633772.0,45433781360.0,9.88045,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 10:30:28,BNB,bnb,307.96,47428958769.0,1541059756.0,2.19066,153856150.0,310.02,290.74,686.31,0.0398177
2024-01-11 10:30:30,XRP,xrp,0.604913,32769631710.0,2242454209.0,6.17858,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 10:30:32,Litecoin,ltc,71.12,5267625168.0,622144034.0,5.48489,74079658.2334713,71.51,64.93,410.26,1.15
2024-01-11 10:31:34,Cardano,ada,0.578836,20295406996.0,1192577129.0,12.60902,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 10:31:36,Polkadot,dot,8.21,10826129336.0,527668890.0,14.70232,1317722633.82286,8.29,6.87,54.98,2.7
2024-01-11 10:31:38,Bitcoin Cash,bch,257.26,5044983984.0,313234119.0,5.17343,19610574.8966508,259.84,236.09,3785.82,76.93
2024-01-11 10:31:41,Stellar,xlm,0.122244,3455508789.0,134903697.0,5.30804,28274618223.4034,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:33:31,Bitcoin,btc,46434.0,909877549826.0,32960896713.0,0.92546,19595237.0,47599.0,44591.0,69045.0,67.81
2024-01-11 10:33:34,Ethereum,eth,2614.74,314243398911.0,45439610116.0,9.95577,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 10:33:36,BNB,bnb,307.6,47381382090.0,1538956448.0,2.07217,153856150.0,310.02,290.74,686.31,0.0398177
2024-01-11 10:33:37,XRP,xrp,0.6045,32769631710.0,2240788906.0,6.05321,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 10:33:39,Litecoin,ltc,71.14,5269840670.0,622851844.0,5.63764,74079658.2334713,71.51,64.93,410.26,1.15
2024-01-11 10:34:08,Cronos,cro,0.092425,2448525624.0,16345109.0,3.76436,26471579244.7616,0.093886,0.085329,0.965407,0.0121196
2024-01-11 10:34:40,NEO,neo,12.55,885244115.0,60656590.0,8.32336,70530000.0,12.79,11.23,198.38,0.078349
2024-01-11 10:34:43,NEM,xem,0.03571929,320747537.0,11596601.0,7.54431,8999999999.0,0.03609516,0.0324062,1.87,8.482e-05
2024-01-11 10:34:45,Cosmos Hub,atom,10.5,4018646504.0,240096419.0,7.24553,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 10:34:47,VeChain,vet,0.03236606,2351836920.0,83821996.0,7.89997,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:34:52,Dash,dash,30.01,348785189.0,59558573.0,9.42788,11619649.9283905,30.12,27.08,1493.59,0.213899
2024-01-11 10:35:48,Uniswap,uni,6.71,5059252376.0,214573742.0,11.31563,753766667.0,6.77,5.95,44.92,1.03
2024-01-11 10:35:50,Aave,aave,110.33,1621005457.0,280023180.0,12.60192,14705056.0568599,110.9,97.55,661.69,26.02
2024-01-11 10:35:51,Bitcoin SV,bsv,91.11,1792840012.0,146644860.0,-1.60243,19603637.5,96.98,87.74,489.75,21.43
2024-01-11 10:35:53,EOS,eos,0.761768,866415263.0,171959915.0,6.86258,1134910768.7068,0.768212,0.69866,22.71,0.5024
2024-01-11 10:35:55,Monero,xmr,150.95,2739343011.0,119363534.0,2.73233,18147820.3764146,151.3,145.89,542.33,0.216177
2024-01-11 10:36:21,Cardano,ada,0.576627,20295406996.0,1186126427.0,12.40835,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 10:36:49,LEO Token,leo,4.01,3721525549.0,2115312.0,-0.95428,927962740.9,4.1,3.96,8.14,0.799859
2024-01-11 10:36:57,XRP,xrp,0.604138,32770221321.0,2234001848.0,6.12744,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 10:37:00,Litecoin,ltc,71.08,5269840670.0,622094347.0,5.29183,74079658.2334713,71.51,64.93,410.26,1.15
2024-01-11 10:37:01,Cardano,ada,0.576627,20295406996.0,1186126427.0,12.40835,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 10:37:03,Polkadot,dot,8.19,10807325459.0,527200637.0,14.09283,1317722633.82286,8.29,6.87,54.98,2.7
2024-01-11 10:37:04,Bitcoin Cash,bch,256.41,5044983984.0,312247909.0,4.83084,19610574.8966508,259.84,236.09,3785.82,76.93
2024-01-11 10:37:06,Stellar,xlm,0.122105,3454427144.0,131948829.0,5.28217,28274618223.4034,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:38:08,Bitcoin,btc,46354.0,909877549826.0,53584448751.0,0.82519,19595237.0,47599.0,44591.0,69045.0,67.81
2024-01-11 10:38:09,Ethereum,eth,2607.73,314243398911.0,45094771083.0,9.64544,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 10:39:10,Maker,mkr,2045.88,1884910244.0,199059171.0,6.19353,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 10:39:13,Cronos,cro,0.092214,2448525624.0,16285870.0,3.70487,26471579244.7616,0.093886,0.085329,0.965407,0.0121196
2024-01-11 10:39:15,Dash,dash,29.95,348785189.0,59684131.0,9.19973,11619649.9283905,30.12,27.08,1493.59,0.213899
2024-01-11 10:40:16,EOS,eos,0.760545,866415263.0,172301608.0,6.60976,1134910768.7068,0.768212,0.69866,22.71,0.5024
2024-01-11 10:40:18,Monero,xmr,151.28,2739343011.0,119232128.0,2.82598,18147820.3764146,151.3,145.89,542.33,0.216177
2024-01-11 10:40:19,TRON,trx,0.105523,9309121824.0,509907181.0,1.94149,88260266807.9879,0.106245,0.102919,0.231673,0.00180434
2024-01-11 10:41:21,Cardano,ada,0.575692,20295406996.0,1182523949.0,12.39301,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 10:41:22,Polkadot,dot,8.17,10807325459.0,525716203.0,13.78159,1317722633.82286,8.29,6.87,54.98,2.7
2024-01-11 10:41:24,Bitcoin Cash,bch,255.88,5019283335.0,312309610.0,4.54743,19610574.8966508,259.84,236.09,3785.82,76.93
2024-01-11 10:41:26,Stellar,xlm,0.122027,3454427144.0,134012127.0,5.16117,28274618223.4034,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:42:29,LEO Token,leo,4.01,3717506024.0,2112861.0,-1.14957,927962740.9,4.1,3.96,8.14,0.799859
2024-01-11 10:42:33,Bitcoin,btc,46329.0,907849421478.0,45195784591.0,0.73511,19595237.0,47599.0,44591.0,69045.0,67.81
2024-01-11 10:42:35,Ethereum,eth,2606.45,313254145350.0,45101833101.0,9.71107,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 10:43:37,NEM,xem,0.03561306,320540568.0,11642194.0,7.16383,8999999999.0,0.03609516,0.0324062,1.87,8.482e-05
2024-01-11 10:43:40,Cosmos Hub,atom,10.45,3995106245.0,281880835.0,6.68039,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 10:43:41,VeChain,vet,0.03225033,2351836920.0,82225583.0,7.41447,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:43:43,Maker,mkr,2048.98,1884334707.0,200690153.0,6.19478,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 10:44:25,Dash,dash,29.89,347857942.0,59546932.0,8.82666,11619649.9283905,30.12,27.08,1493.59,0.213899
2024-01-11 10:44:44,Wrapped Bitcoin,wbtc,46371.0,7338612603.0,695396502.0,1.03311,158168.98879455,47576.0,44628.0,70643.0,3139.17
2024-01-11 10:44:46,Uniswap,uni,6.69,5042172487.0,215742773.0,10.81262,753766667.0,6.77,5.95,44.92,1.03
2024-01-11 10:44:47,Aave,aave,109.79,1618064075.0,279703112.0,11.96293,14705056.0568599,110.9,97.55,661.69,26.02
2024-01-11 10:44:49,Bitcoin SV,bsv,90.87,1782919521.0,146677077.0,-2.50471,19603637.5,96.98,87.74,489.75,21.43
2024-01-11 10:44:52,EOS,eos,0.759935,862647552.0,172199802.0,6.47669,1134910768.7068,0.768212,0.69866,22.71,0.5024
2024-01-11 10:45:54,Polkadot,dot,8.16,10756494691.0,527302317.0,13.56236,1317723780.43525,8.29,6.87,54.98,2.7
2024-01-11 10:45:56,Bitcoin Cash,bch,255.41,5019283335.0,311688038.0,4.35383,19610574.8966508,259.84,236.09,3785.82,76.93
2024-01-11 10:45:57,Stellar,xlm,0.122045,3452532394.0,134461370.0,5.38018,28274618180.6666,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:45:59,Chainlink,link,14.87,8450757226.0,801529914.0,8.6266,568099971.308341,15.3,13.59,52.7,0.148183
2024-01-11 10:46:00,Dogecoin,doge,0.083619,11934080197.0,828158195.0,5.39854,142604536383.705,0.084372,0.077004,0.731578,8.69e-05
2024-01-11 10:46:02,USDC,usdc,0.999641,25226593808.0,23045613089.0,-0.00499,25235523892.3192,1.005,0.99235,1.17,0.877647
2024-01-11 10:47:05,Bitcoin,btc,46313.0,907849421478.0,47584662198.0,0.72652,19595237.0,47599.0,44591.0,69045.0,67.81
2024-01-11 10:47:06,Ethereum,eth,2606.39,313254145350.0,45401274520.0,9.75626,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 10:47:08,BNB,bnb,306.72,47189312065.0,1549450277.0,1.85327,153856150.0,310.02,290.74,686.31,0.0398177
2024-01-11 10:47:10,XRP,xrp,0.602286,32685689682.0,2229207314.0,5.8696,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 10:47:12,Litecoin,ltc,71.09,5265581768.0,619298009.0,5.43604,74079695.7334713,71.51,64.93,410.26,1.15
2024-01-11 10:48:15,Cronos,cro,0.092263,2439459894.0,16120562.0,3.90316,26471579244.7616,0.093886,0.085329,0.965407,0.0121196
2024-01-11 10:49:16,Stellar,xlm,0.122129,3452532394.0,134458459.0,5.45308,28274618180.6666,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:49:18,Chainlink,link,14.88,8450757226.0,802170833.0,8.72923,568099971.308341,15.3,13.59,52.7,0.148183
2024-01-11 10:49:19,Dogecoin,doge,0.08371,11934080197.0,829046901.0,5.51252,142604536383.705,0.084372,0.077004,0.731578,8.69e-05
2024-01-11 10:49:21,USDC,usdc,1.0,25226593808.0,23119191397.0,0.06118,25235523892.3192,1.005,0.99235,1.17,0.877647
2024-01-11 10:50:24,LEO Token,leo,4.01,3717506024.0,2114779.0,-1.07535,927962740.9,4.1,3.96,8.14,0.799859
2024-01-11 10:50:27,Bitcoin,btc,46316.0,907849421478.0,50905225898.0,0.73269,19595237.0,47599.0,44591.0,69045.0,67.81
2024-01-11 10:51:29,Monero,xmr,151.52,2744861516.0,123317396.0,3.07254,18147820.3764146,151.3,145.89,542.33,0.216177
2024-01-11 10:51:30,TRON,trx,0.105356,9294898936.0,502050130.0,1.64302,88260210963.6348,0.106245,0.102919,0.231673,0.00180434
2024-01-11 10:51:32,Tezos,xtz,0.96685,866452278.0,45502234.0,8.75338,897820775.169294,0.967911,0.862532,9.12,0.350476
2024-01-11 10:51:34,NEO,neo,12.53,881825794.0,61074023.0,8.35268,70530000.0,12.79,11.23,198.38,0.078349
2024-01-11 10:52:35,Cardano,ada,0.5742,20132935312.0,1186729678.0,12.40798,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 10:52:37,Polkadot,dot,8.16,10756494691.0,527540040.0,13.88693,1317723780.43525,8.29,6.87,54.98,2.7
2024-01-11 10:52:38,Bitcoin Cash,bch,255.46,5011347795.0,308403603.0,4.52258,19610587.3966508,259.84,236.09,3785.82,76.93
2024-01-11 10:52:40,Stellar,xlm,0.122179,3452532394.0,134496670.0,5.55624,28274618180.6666,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:53:43,Cronos,cro,0.092304,2443428073.0,16334067.0,4.0605,26471596545.7128,0.093886,0.085329,0.965407,0.0121196
2024-01-11 10:53:44,Dash,dash,29.96,348295378.0,59746427.0,9.29625,11619666.3527269,30.12,27.08,1493.59,0.213899
2024-01-11 10:53:47,LEO Token,leo,4.0,3717506024.0,2113750.0,-0.90626,927962740.9,4.1,3.96,8.14,0.799859
2024-01-11 10:53:51,Bitcoin,btc,46291.0,907648436026.0,45587584116.0,0.73444,19595250.0,47599.0,44591.0,69045.0,67.81
2024-01-11 10:54:53,Cosmos Hub,atom,10.45,3997014510.0,248464643.0,6.94386,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 10:54:55,VeChain,vet,0.03226447,2345067290.0,81081973.0,7.64557,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 10:54:57,Maker,mkr,2060.47,1895894022.0,199887432.0,6.5479,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 10:55:01,Cronos,cro,0.092409,2443428073.0,16338311.0,4.17931,26471596545.7128,0.093886,0.085329,0.965407,0.0121196
2024-01-11 10:55:03,Dash,dash,29.97,348295378.0,59757928.0,9.31434,11619666.3527269,30.12,27.08,1493.59,0.213899
2024-01-11 10:56:05,Bitcoin SV,bsv,91.06,1784552591.0,147182636.0,-2.04394,19603668.75,96.98,87.74,489.75,21.43
2024-01-11 10:56:07,EOS,eos,0.760839,863104331.0,172648109.0,6.79204,1134912655.9758,0.768212,0.69866,22.71,0.5024
2024-01-11 10:56:10,Monero,xmr,151.72,2752065792.0,122284753.0,3.2434,18147820.3764146,151.51,145.89,542.33,0.216177
2024-01-11 10:56:12,TRON,trx,0.105539,9314901983.0,500921770.0,1.80752,88260210963.6348,0.106245,0.102919,0.231673,0.00180434
2024-01-11 10:57:14,Stellar,xlm,0.122151,3454279046.0,132778348.0,5.52994,28274618180.6666,0.122475,0.113414,0.875563,0.00047612
2024-01-11 10:57:16,Chainlink,link,14.88,8451742266.0,802263578.0,8.82892,568099971.308341,15.3,13.59,52.7,0.148183
2024-01-11 10:57:18,Dogecoin,doge,0.083647,11933995906.0,828055846.0,5.75088,142604706383.705,0.084372,0.077004,0.731578,8.69e-05
2024-01-11 11:00:08,Bitcoin,btc,46343.0,907648436026.0,53377520129.0,0.86725,19595250.0,47599.0,44591.0,69045.0,67.81
2024-01-11 11:00:09,Ethereum,eth,2606.75,313078865174.0,45550463603.0,9.45029,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 11:00:10,BNB,bnb,307.49,47293534142.0,1556031028.0,2.23037,153856150.0,310.02,290.74,686.31,0.0398177
2024-01-11 11:00:12,XRP,xrp,0.601341,32604778392.0,2232111990.0,5.76593,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 11:00:13,Litecoin,ltc,71.19,5266652440.0,625373232.0,5.83254,74079695.7334713,71.51,64.93,410.26,1.15
2024-01-11 11:01:15,Tezos,xtz,0.967445,868621271.0,43527942.0,8.71765,897820775.169294,0.967911,0.862532,9.12,0.350476
2024-01-11 11:01:17,NEO,neo,12.51,883128540.0,60841765.0,8.1575,70530000.0,12.79,11.23,198.38,0.078349
2024-01-11 11:02:19,Uniswap,uni,6.68,5040081429.0,216022942.0,10.76764,753766667.0,6.77,5.95,44.92,1.03
2024-01-11 11:02:20,Aave,aave,109.54,1611466492.0,279257711.0,11.35234,14705056.0568599,110.9,97.55,661.69,26.02
2024-01-11 11:02:22,Bitcoin SV,bsv,91.05,1784720356.0,147243198.0,-1.64401,19603675.0,96.98,87.74,489.75,21.43
2024-01-11 11:02:23,EOS,eos,0.760781,863420518.0,172803307.0,6.78548,1134912948.8253,0.768212,0.69866,22.71,0.5024
2024-01-11 11:02:26,TRON,trx,0.105484,9314901983.0,509156804.0,1.70275,88260210963.6348,0.106245,0.102919,0.231673,0.00180434
2024-01-11 11:03:25,Litecoin,ltc,71.16,5271769538.0,622434094.0,6.06272,74079764.4834713,71.51,64.93,410.26,1.15
2024-01-11 11:03:27,Cardano,ada,0.573623,20114770688.0,1180683782.0,12.24079,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 11:03:28,Polkadot,dot,8.15,10745378675.0,528637838.0,13.92338,1317723780.43525,8.29,6.87,54.98,2.7
2024-01-11 11:04:30,NEM,xem,0.03560455,320559920.0,11647661.0,7.43929,8999999999.0,0.03609516,0.0324062,1.87,8.482e-05
2024-01-11 11:04:37,Cosmos Hub,atom,10.44,3995399987.0,248227977.0,6.67222,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 11:04:42,VeChain,vet,0.03224624,2346927605.0,82684321.0,7.57081,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 11:04:47,Maker,mkr,2055.38,1894930145.0,199666151.0,5.94507,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 11:05:53,Ethereum,eth,2599.64,313113301690.0,45417682558.0,9.13605,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 11:05:56,BNB,bnb,306.67,47295266134.0,1339163755.0,1.94715,153856150.0,310.02,290.74,686.31,0.0398177
2024-01-11 11:05:57,XRP,xrp,0.600267,32588525549.0,2238370036.0,5.60349,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 11:05:59,Litecoin,ltc,71.03,5271769538.0,625725780.0,5.86727,74079764.4834713,71.51,64.93,410.26,1.15
2024-01-11 11:06:01,Cardano,ada,0.572472,20114770688.0,1182775058.0,12.22418,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 11:06:05,Polkadot,dot,8.13,10738505845.0,529689400.0,13.82798,1317723780.43525,8.29,6.87,54.98,2.7
2024-01-11 11:07:09,Uniswap,uni,6.66,5029347461.0,216591767.0,10.32231,753766667.0,6.77,5.95,44.92,1.03
2024-01-11 11:07:11,Aave,aave,109.3,1611466492.0,279056618.0,10.97915,14705056.0568599,110.9,97.55,661.69,26.02
2024-01-11 11:07:13,Bitcoin SV,bsv,91.03,1784720356.0,147003714.0,-1.61636,19603675.0,96.98,87.74,489.75,21.43
2024-01-11 11:07:15,EOS,eos,0.757698,863420518.0,173101291.0,6.66126,1134912948.8253,0.768212,0.69866,22.71,0.5024
2024-01-11 11:08:16,Tezos,xtz,0.963592,867280620.0,45406910.0,8.30904,897820775.169294,0.967911,0.862532,9.12,0.350476
2024-01-11 11:08:18,NEO,neo,12.47,882166254.0,60795944.0,8.11792,70530000.0,12.79,11.23,198.38,0.078349
2024-01-11 11:08:19,NEM,xem,0.03551073,320559920.0,11636978.0,7.2155,8999999999.0,0.03609516,0.0324062,1.87,8.482e-05
2024-01-11 11:09:22,USDC,usdc,0.999203,25222144407.0,22799899108.0,-0.07313,25235523892.3192,1.005,0.99235,1.17,0.877647
2024-01-11 11:09:23,Wrapped Bitcoin,wbtc,46323.0,7334647755.0,698989871.0,1.06739,158168.98879455,47576.0,44628.0,70643.0,3139.17
2024-01-11 11:09:26,Uniswap,uni,6.65,5029347461.0,217439054.0,10.15172,753766667.0,6.77,5.95,44.92,1.03
2024-01-11 11:09:28,Aave,aave,109.01,1611466492.0,278962972.0,10.68639,14705056.0568599,110.9,97.55,661.69,26.02
2024-01-11 11:10:30,Litecoin,ltc,70.64,5271769538.0,1171049232.0,5.52789,74079764.4834713,71.51,64.93,410.26,1.15
2024-01-11 11:10:32,Cardano,ada,0.571137,20114770688.0,1183471811.0,11.96253,35062455754.9956,0.585033,0.494291,3.09,0.01925275
2024-01-11 11:10:33,Polkadot,dot,8.09,10738505845.0,529647224.0,13.34835,1317723780.43525,8.29,6.87,54.98,2.7
2024-01-11 11:10:35,Bitcoin Cash,bch,253.77,5011768269.0,313056140.0,3.90116,19610606.1466508,259.84,236.09,3785.82,76.93
2024-01-11 11:11:37,LEO Token,leo,4.0,3719309767.0,2116690.0,-1.08719,927962740.9,4.1,3.96,8.14,0.799859
2024-01-11 11:11:40,Bitcoin,btc,46143.0,904054793196.0,53738303402.0,0.37839,19595275.0,47599.0,44591.0,69045.0,67.81
2024-01-11 11:11:42,Ethereum,eth,2588.24,313113301690.0,45415169612.0,8.54139,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 11:12:44,VeChain,vet,0.03204311,2346927605.0,83453843.0,7.15721,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 11:12:46,Maker,mkr,2044.21,1894930145.0,199628027.0,5.28646,920112.336426501,2062.7,1920.24,6292.31,168.36
2024-01-11 11:12:50,Cronos,cro,0.092177,2438041267.0,16455644.0,3.77007,26471615314.6364,0.093886,0.085329,0.965407,0.0121196
2024-01-11 11:12:52,Dash,dash,29.71,345202863.0,59722086.0,8.61177,11619674.5648952,30.12,27.08,1493.59,0.213899
2024-01-11 11:13:55,Chainlink,link,14.79,8403195295.0,803209701.0,7.89143,568099971.308341,15.3,13.59,52.7,0.148183
2024-01-11 11:13:59,Dogecoin,doge,0.083108,11860884133.0,826803385.0,5.18152,142604816383.705,0.084372,0.077004,0.731578,8.69e-05
2024-01-11 11:14:04,USDC,usdc,0.99915,25210833769.0,23258504342.0,-0.07787,25235247210.0179,1.005,0.99235,1.17,0.877647
2024-01-11 11:27:35,Bitcoin,btc,46120.0,902812760649.0,47968581265.0,0.31023,19595275.0,47599.0,44591.0,69045.0,67.81
2024-01-11 11:27:36,Ethereum,eth,2595.64,311480932855.0,45689331894.0,8.64888,120184170.656662,2623.92,2355.79,4878.26,0.432979
2024-01-11 11:27:39,BNB,bnb,306.21,47005672469.0,1566956180.0,1.49598,153856150.0,310.02,290.74,686.31,0.0398177
2024-01-11 11:27:40,XRP,xrp,0.598374,32425920793.0,2277841186.0,5.26006,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 11:27:42,Litecoin,ltc,70.82,5210282740.0,630014032.0,5.27505,74079764.4834713,71.51,64.93,410.26,1.15
2024-01-11 11:28:43,Tezos,xtz,0.963082,863407794.0,45453057.0,7.32994,897820775.169294,0.967911,0.862532,9.12,0.350476
2024-01-11 11:28:45,NEO,neo,12.44,875273930.0,60680386.0,7.196,70530000.0,12.79,11.23,198.38,0.078349
2024-01-11 11:28:48,NEM,xem,0.03552914,318978204.0,11631122.0,7.05321,8999999999.0,0.03609516,0.0324062,1.87,8.482e-05
2024-01-11 11:28:50,Cosmos Hub,atom,10.42,3967129578.0,284916048.0,6.38197,382336316.269924,10.62,9.45,44.45,1.16
2024-01-11 11:28:51,VeChain,vet,0.03208808,2330499734.0,82928098.0,6.65127,72714516834.0,0.03342363,0.02896303,0.280991,0.00191713
2024-01-11 11:34:28,Bitcoin,btc,46071.0,903016931589.0,53404712153.0,0.31124,19595306.0,47599.0,44591.0,69045.0,67.81
2024-01-11 11:34:30,Ethereum,eth,2595.73,312070902350.0,45727569447.0,8.82323,120182462.323375,2623.92,2355.79,4878.26,0.432979
2024-01-11 11:34:31,BNB,bnb,306.02,47088598389.0,1536996393.0,1.56675,153856150.0,310.02,290.74,686.31,0.0398177
2024-01-11 11:34:33,XRP,xrp,0.595945,32425920793.0,2277888710.0,5.15618,54210437480.0,0.612913,0.552565,3.4,0.00268621
2024-01-11 11:34:35,Litecoin,ltc,70.72,5238816081.0,629433023.0,5.21428,74079845.7334713,71.51,64.93,410.26,1.15
2024-01-11 11:38:05,Bitcoin,btc,45963.0,903016931589.0,53346336325.0,0.04833,19595306.0,47599.0,44591.0,69045.0,67.81
2024-01-11 11:38:07,Ethereum,eth,2591.57,312070902350.0,45488850530.0,8.81409,120182462.323375,2623.92,2355.79,4878.26,0.432979
2024-01-11 11:38:10,BNB,bnb,305.3,47088598389.0,1559408120.0,1.41156,153856150.0,310.02,290.74,686.31,0.0398177
